comment_id,comment
11916,market may bounce back rbi meet crucial 
11917,tulsian`s view industries 
11920,kyi 
11921,running nos targets nifty 
11922,move frontliners choosy 
11925,fed announce qe twist thinks 
11930,see downside icici bank 
11932,policy reforms key trigger nifty 
11933,rbi wake up stance wont draw investors 
11935,no trigger pullback watch rbi move 
11936,ganeshaspeaks 
11937,fears higher volatility post jackson hole 
11938,malkani`s view infra space 
11939,tulsian`s view nmdc sesa goa 
11941,nifty settle around 
11942,new nbfc norms impact margin funding 
11943,check 
11944,todays sharp technical pullback expected 
11945,us eco continue dwindle second half 
11950,gold likely top next month 
11953,bets itc marico & pidilite industries 
11954,rally short-lived nifty may head back 
11956,rally more flash cards today 
11958,ganeshaspeaks 
11959,surpassed peers ferocious rally 
11960,brigade developers plans fund raising new launches 
11962,tulsian`s view nbfc space 
11963,tulsian`s view 
11964,tulsian`s view infra space 
11966,dlf found guilty abusing power no fine time 
11967,evaluates 
11969,todays hero ril metal stocks sidekicks 
11971,beware old unknown called ncd 
11975,see upside itc marico 
11977,ganeshaspeaks 
11979,us markets end lower ahead jobs data 
11980,cbi arrests everonn md bribery charges 
11981,infosys plans concrete steps mounting visa issues 
11982,ongc sulks fpo news ril leads nifty 
11984,tulsian`s view lanco infra 
11986,tulsian`s view state banks subsidiaries 
11987,may rally upto 
11997,tulsians multibaggers 
11998,scam 
12000,mining ban still worry metal space 
12001,market prediction sept 
12002,check 
12008,check 
12012,rbi may hike rates bps gdp may dip below 
12013,aggressive fed move bring flows ems 
12019,comm may move upto 
12020,tulsian`s view jsw steel 
12023,likely trade range 
12024,govt fast-track new mines reform law 
12027,kalyani steels move 
12031,check 
12033,ganeshaspeaks 
12034,us mkt holiday see nifty play fearlessly today 
12036,us mkts tumble bleak jobs data eurozone debt worries 
12038,mehtas view industries 
12039,see returns dlf 
12042,dont think brooks deserves current valuations 
12043,picks roshni smallcap universe 
12047,tata steel move 
12049,reviews brooks labs pipavav shipyard ncc 
12053,fin analyses tata steel dlf 
12059,dlf target 
12062,niftys movement slowed due oil space 
12063,look ongcs oil field bombay high 
12068,suzlon energy may rally upto 
12070,tulsian`s view pipavav shipyard 
12074,sees more downside market 
12077,sekhars view infrastructure 
12079,cautious bank nifty 
12081,markets may not see de-risking 
12082,risk aversion worries mount nifty strong 
12083,ganeshaspeaks 
12085,tulsian`s view ongc 
12087,no prima facie case 
12088,m&m tata motors best picks auto space 
12090,irani`s view industries 
12091,check 
12092,mkt recovery expected resilience seen 
12093,poor consumption narrowing margins steel cos 
12097,ganeshaspeaks 
12099,hope fiis good behaviour continues sept 
12100,nifty reluctant go below 
12101,rcomm joins idea war slashes tariff 
12102,infosys visa woes recur & time hr dept 
12107,tulsian`s view educomp solutions 
12108,pg electroplast doesnt deserve more sh 
12109,debt crisis high no proof recession 
12110,view shree renuka sugars 
12111,pain left banking space 
12113,itc hul remain sideways 
12114,bets ongc despite crude subsidy issues 
12116,govt must nail subsidy sharing plan ongc fpo 
12117,dcb move 
12118,unless nifty scales arent 
12119,check 
12120,tulsians cherry picks 
12125,reviews dlf sail ril ongc 
12132,may move 
12134,ganeshaspeaks 
12135,e-governance projects companies doomed 
12139,tulsian`s view shree renuka 
12140,tulsian`s view cement space 
12142,bets leyland auto & maruti 
12147,td power may not trading favorite 
12150,leyland good trading bet 
12152,industries move 
12154,nifty up dont consider fresh uptrend 
12155,people expect jobs package obama must deliver 
12158,titan industries target 
12160,icici bank target 
12170,almost rate hike cycle 
12171,ganeshaspeaks 
12172,macro news may push markets recovery mode 
12174,dramatic day 
12176,sbi best bet banking space 
12177,well rate hike unlikely 
12179,nifty track go beyond near-term 
12181,see increase recession risk put gold 
12186,expect range till rbis next step 
12187,f&o strategy delta corp bata icici bank exide ind 
12193,delta corp may rally 
12194,tulsian`s view gtl 
12195,ongc likely trade range 
12197,lack action plan greater threat market upturn 
12198,evaluates acc exide ongc 
12203,gtl twins surge talks cdr plans 
12205,tulsians multibagger picks 
12209,ganeshaspeaks 
12210,rbi meet leave nifty nervous week 
12211,markets still clear downtrend 
12212,dollar strengthen beat currencies 
12213,not jobs increments also full swing 
12214,axis-enam not all-cash deal 
12221,touch 
12225,bank better bet 
12228,ilandfs engineering move 
12229,bids vodafones cr deal may open sept 
12231,reviews sks microfinance jubilant foodworks 
12233,nifty could crossed without chaos 
12239,hul target 
12246,key level watch s&p 
12247,slight pullback nifty base today 
12248,ganeshaspeaks 
12249,asian may end higher 
12251,bad start week threatened 
12253,rupee depreciation help stocks 
12254,paperwork discuss cairn-vedanta deal 
12259,abg shipyard target 
12260,paints target 
12261,expect return tata steel 
12265,nifty closes below yet 
12266,auto hero motocrop best bets auto space 
12268,agrawal`s view ongc fpo 
12269,agrawal`s view tata motors 
12271,cairn may rally upto 
12273,evaluates ks oil cairn arss infra ntpc 
12274,nifty range amid volatility 
12276,ambuja cements target 
12277,indias problems more internal external 
12278,tata motors looks weak 
12279,check 
12281,asian hotels (west) move 
12282,beml give return 
12283,ganeshaspeaks 
12287,underweight valuation growth worries 
12288,wpi no seen leave rbi uncomfortable 
12291,vodafone may appoint lead bankers ipo 
12293,rbi may hit brakes prices cool 
12294,e-auction karnataka relieve metal cos 
12296,touch 
12297,gateway distriparks move 
12300,sbi target 
12304,tulsian`s view srei infra 
12306,tulsian`s view everonn education 
12307,crompton greaves may rally upto 
12308,tulsian`s view pantaloon 
12310,reviews jaypee infra pantaloon everonn 
12311,emerging markets essential worlds recovery 
12312,parsvnath developers target 
12313,stuck wrong end credit cycle 
12320,ganeshaspeaks 
12321,rbi credit policy leave nifty 
12323,nifty may attempt get back 
12327,cbi rejects trai law min reports unsolicited 
12330,ntpc bhel wipro 
12339,pause hike bps non-event nifty 
12340,rbi action eyed rate sensitives seem confident 
12341,calculation recoveries lacks transparency 
12342,tulsians multibagger picks 
12343,nifty remains pullback mode 
12344,crompton greaves target 
12345,opt rate cyclical sectors not defensive 
12346,rcomm sack execs rejig 
12348,pfc target 
12349,deferring ongc fpo illogical move govt 
12353,mkt retests bank nifty may make new low 
12359,ganeshaspeaks 
12361,thomson reuters arm may booster shot infy 
12362,gvk acquires hancocks coal & infra assets bn 
12363,another bps rate hike may not kill market 
12364,see upside union bank 
12366,cautious space 
12367,analyses srs thomas cook jaypee infra 
12369,revised depb rate hit auto tvs 
12370,bpcl target 
12372,hike gasoline prices due 
12375,fed may tweak balance sheet signal low int rates 
12380,saregama move 
12381,not stocks anymore focus sectors 
12383,tulsians best bets 
12384,ganeshaspeaks 
12387,everonn education target 
12388,tulsian`s view cement space 
12389,tulsians view infra 
12390,gtl likely trade range 
12391,call forwarding lands airtel world sim dot scanner 
12392,tulsians view 
12393,consenus europe push mkts up 
12407,ganeshaspeaks 
12428,tulsian`s view escorts 
12429,cairn may rally upto 
12430,tulsian`s view communication 
12431,everonn education may rally upto 
12432,q oil recoveries around cr 
12434,underweight fmcg pharma 
12439,guptas view infosys tcs 
12443,fomc move non-event mkt 
12444,ganeshaspeaks 
12445,more downside em currencies 
12446,sebi bars cos issuing shares convertibles 
12448,fomc meet wont significant impact rupee 
12450,private sector banks 
12454,escorts target 
12457,view hindusthan shree renuka sugars 
12459,unless nifty breaches sec wont raise red flag 
12462,sensex may dip oct 
12463,see return sahyadri industries 
12465,multibagger picks 
12466,ganeshaspeaks 
12471,rate hikes may impact indias growth story 
12476,nifty cap around upside 
12479,test 
12480,optimistic space 
12481,fy earnings growth achievable 
12482,tulsian`s view jaiprakash associates 
12483,tulsian`s view sugar stocks 
12484,communication may rally upto 
12485,bhat`s view bharti airtel 
12486,ril may pay bn dipping production kg-d 
12491,cautious friday cards monday may mend 
12496,rbi intervention may ease volatility fx mkt 
12498,view fertiliser stocks 
12500,rupee stabilise months 
12503,no curtains horror show yet 
12504,ganeshaspeaks 
12505,chambal fertilizer good trading bet 
12506,verma`s view space 
12509,investor get tulsians multi-bagger ideas 
12510,market pause could worsen ahead 
12512,opto circuits go 
12518,multibagger picks 
12519,ganeshaspeaks 
12520,see more downside market 
12522,niftys immediate downside may 
12523,bear mkt take time recover 
12525,bad week market metal stocks todays culprits 
12527,tree house education looks overvalued 
12528,tulsian`s view infra space 
12535,chambal fertilisers move 
12537,see returns torrent power 
12542,nifty may bottom 
12545,titan industries target 
12546,ruchi soya target 
12550,downside risk limited 
12553,dgh gives nod rils wells estimated capex bn 
12554,tulsian`s view eih 
12558,tulsian`s view hindalco hindustan zinc 
12562,coal pg electroplast & titan industries 
12564,greek default eus reply decide mkt swings 
12565,cut stt relief market players 
12568,nifty may slide current levels 
12571,ganeshaspeaks 
12572,may not final low 
12575,volatile nifty tracks europe gold loses shine 
12576,construction slowdown may hurt cash flows realty biz 
12578,classic pullback rally f&o expiry 
12579,european politicians work cut efsf 
12580,midcap fmcg companies 
12591,one more leg downside likely nifty 
12594,ganeshaspeaks 
12595,near-term market trend decided friday 
12596,good pullback market may technical 
12603,europe still confused bailout fund 
12604,hexaware give return 
12614,tulsian`s view kingfisher airlines 
12615,excel crop may rally upto 
12617,tulsian`s view adag stocks 
12618,evaluates adag stocks sees no fundamental upside 
12621,pullback expected due profit taking 
12622,exploring options meet disinvestment target 
12624,hexaware target 
12626,see opportunity beta counters 
12629,ganeshaspeaks 
12630,nifty may range today 
12632,ril-bp 
12635,expect emerging markets move higher months 
12640,tips l&t sesa goa 
12643,ipo talk 
12645,bigger eu bailout fund may not ease debt woes 
12647,process de-rating underway l&t 
12648,upsides restricted sun tv 
12650,tulsian`s view gtl 
12651,tulsian`s view kingfisher airlines 
12653,jp associates may move upto 
12654,m&m target around 
12655,infosys may rally upto 
12657,vote factored market remain sideways 
12658,market expect bit relief going ahead 
12661,see higher probability markets declining jpmorgan 
12664,europe got lot more pimco 
12667,ganeshaspeaks 
12668,dont expect much earnings season oct 
12669,corporate balance sheets seem much stronger 
12670,jp associates infosys stars september series 
12671,spicejet eyes intl flight share fy 
12674,divis lab target 
12675,jaiprakash associates target 
12680,dramatic run-up prices not seen 
12682,nifty could retest near-term clsa 
12684,nifty stuck range wont break till budget 
12686,koutons may settled around 
12688,tulsian`s view sesa goa 
12689,market prediction oct 
12690,need greek default shock european markets 
12691,sesa goa add 
12693,miners see cuts tata steel hindalco top bets 
12695,hind zinc affected mining 
12700,see returns pitti laminations 
12701,see returns jbm auto 
12703,tulsians multibaggers 
12704,current downtrend more painful 
12706,ganeshaspeaks 
12707,bears need go easy nifty stable 
12708,kingfisher airlines continues remain weak 
12710,slow growth period likely not recession 
12715,coal kfa sugar metal sectors 
12721,greece woes spook mkts dow slumps -mth low 
12723,tulsian`s view tea stocks 
12724,tulsian`s view jsw steel 
12727,ecb unlikely cut rates thursday 
12734,nifty cheap go maruti m&m 
12737,jet airways move 
12742,ganeshaspeaks 
12744,bear market looks cards 
12746,see brent bbl band quarter 
